timestamp_anon,queue_size,queue_delay_ms,k_equivalent,queue_fit_ms
1662881520.0,0.0,209.0,0.0,213.0599592024217
1662881577.0,0.0,192.0,0.0,213.0599592024217
1662881634.0,0.0,234.5,0.0,213.0599592024217
1662881691.0,0.0,170.0,0.0,213.0599592024217
1662881748.0,0.0,220.5,0.0,213.0599592024217
1662881805.0,0.3333333333333333,182.5,26.666666666666664,213.4214403902539
1662881862.0,0.0,180.5,0.0,213.0599592024217
1662881919.0,0.0,210.0,0.0,213.0599592024217
1662881976.0,0.0,173.0,0.0,213.0599592024217
1662882033.0,0.0,183.0,0.0,213.0599592024217
1662882090.0,0.0,203.0,0.0,213.0599592024217
1662882147.0,0.0,184.0,0.0,213.0599592024217
1662882204.0,0.0,204.0,0.0,213.0599592024217
1662882261.0,0.0,217.5,0.0,213.0599592024217
1662882318.0,0.0,175.0,0.0,213.0599592024217
1662882375.0,0.3333333333333333,235.5,26.666666666666664,213.4214403902539
1662882432.0,0.0,203.0,0.0,213.0599592024217
1662882489.0,1.5,191.0,100.0,214.4218679105117
1662882546.0,0.0,192.0,0.0,213.0599592024217
1662882603.0,0.3333333333333333,224.0,26.666666666666664,213.4214403902539
1662882660.0,0.0,220.0,0.0,213.0599592024217
1662882717.0,3.0,227.5,100.0,214.4218679105117
1662882774.0,1.5,208.0,100.0,214.4218679105117
1662882831.0,0.0,191.0,0.0,213.0599592024217
1662882888.0,0.0,200.5,0.0,213.0599592024217
1662882945.0,0.0,170.0,0.0,213.0599592024217
1662883002.0,0.0,186.0,0.0,213.0599592024217
1662883059.0,0.0,192.5,0.0,213.0599592024217
1662883116.0,0.0,212.0,0.0,213.0599592024217
1662883173.0,0.0,225.0,0.0,213.0599592024217
1662883230.0,0.0,190.5,0.0,213.0599592024217
1662883287.0,0.0,189.5,0.0,213.0599592024217
1662883344.0,0.0,229.0,0.0,213.0599592024217
1662883401.0,0.0,290.5,0.0,213.0599592024217
1662883458.0,0.3333333333333333,210.5,26.666666666666664,213.4214403902539
1662883515.0,0.0,253.0,0.0,213.0599592024217
1662883572.0,0.3333333333333333,224.0,26.666666666666664,213.4214403902539
1662883629.0,0.0,224.0,0.0,213.0599592024217
1662883686.0,0.0,210.0,0.0,213.0599592024217
1662883743.0,0.0,212.0,0.0,213.0599592024217
1662883800.0,1.0,194.0,80.0,214.14809506592567
1662883857.0,0.3333333333333333,223.0,26.666666666666664,213.4214403902539
1662883914.0,0.0,259.0,0.0,213.0599592024217
1662883971.0,0.0,231.75,0.0,213.0599592024217
1662884028.0,0.5,223.0,40.0,213.602641346095
1662884085.0,0.6666666666666666,214.0,53.33333333333333,213.78415025306657
1662884142.0,0.0,232.0,0.0,213.0599592024217
1662884199.0,0.0,273.75,0.0,213.0599592024217
1662884256.0,0.0,201.0,0.0,213.0599592024217
1662884313.0,0.0,215.0,0.0,213.0599592024217
1662884370.0,0.0,211.5,0.0,213.0599592024217
1662884427.0,0.3333333333333333,271.0,26.666666666666664,213.4214403902539
1662884484.0,0.3333333333333333,237.5,26.666666666666664,213.4214403902539
1662884541.0,0.0,190.0,0.0,213.0599592024217
1662884598.0,0.0,214.0,0.0,213.0599592024217
1662884655.0,1.6666666666666667,408.0,100.0,214.4218679105117
1662884712.0,0.3333333333333333,419.0,26.666666666666664,213.4214403902539
1662884769.0,0.6666666666666666,193.0,53.33333333333333,213.78415025306657
1662884826.0,0.0,202.75,0.0,213.0599592024217
1662884883.0,0.0,186.0,0.0,213.0599592024217
1662884940.0,0.3333333333333333,204.0,26.666666666666664,213.4214403902539
1662884997.0,0.3333333333333333,222.0,26.666666666666664,213.4214403902539
1662885054.0,0.0,187.0,0.0,213.0599592024217
1662885111.0,0.3333333333333333,211.0,26.666666666666664,213.4214403902539
1662885168.0,0.6666666666666666,218.5,53.33333333333333,213.78415025306657
1662885225.0,0.0,175.0,0.0,213.0599592024217
1662885282.0,0.0,197.5,0.0,213.0599592024217
1662885339.0,0.0,176.75,0.0,213.0599592024217
1662885396.0,0.0,216.0,0.0,213.0599592024217
1662885453.0,0.0,179.5,0.0,213.0599592024217
1662885510.0,0.0,224.0,0.0,213.0599592024217
1662885567.0,2.0,251.5,100.0,214.4218679105117
1662885624.0,0.0,213.0,0.0,213.0599592024217
1662885681.0,0.3333333333333333,238.0,26.666666666666664,213.4214403902539
1662885738.0,0.3333333333333333,196.5,26.666666666666664,213.4214403902539
1662885795.0,0.0,223.0,0.0,213.0599592024217
1662885852.0,0.0,256.0,0.0,213.0599592024217
1662885909.0,0.0,286.0,0.0,213.0599592024217
1662885966.0,0.0,201.5,0.0,213.0599592024217
1662886023.0,0.0,208.0,0.0,213.0599592024217
1662886080.0,0.0,194.0,0.0,213.0599592024217
1662886137.0,0.5,225.0,40.0,213.602641346095
1662886194.0,0.3333333333333333,204.0,26.666666666666664,213.4214403902539
1662886251.0,0.0,197.0,0.0,213.0599592024217
1662886308.0,0.0,288.0,0.0,213.0599592024217
1662886365.0,0.0,217.0,0.0,213.0599592024217
1662886422.0,0.0,231.0,0.0,213.0599592024217
1662886479.0,0.0,246.0,0.0,213.0599592024217
1662886536.0,0.0,220.75,0.0,213.0599592024217
1662886593.0,0.0,258.0,0.0,213.0599592024217
1662886650.0,0.0,244.0,0.0,213.0599592024217
1662886707.0,0.0,190.0,0.0,213.0599592024217
1662886764.0,0.0,282.0,0.0,213.0599592024217
1662886821.0,0.0,198.0,0.0,213.0599592024217
1662886878.0,0.0,193.0,0.0,213.0599592024217
1662886935.0,0.0,219.0,0.0,213.0599592024217
1662886992.0,0.0,309.0,0.0,213.0599592024217
1662887049.0,0.0,187.5,0.0,213.0599592024217
1662887106.0,0.0,201.0,0.0,213.0599592024217
1662887163.0,0.0,221.0,0.0,213.0599592024217
1662887220.0,0.0,200.0,0.0,213.0599592024217
1662887277.0,0.0,262.0,0.0,213.0599592024217
1662887334.0,0.0,189.0,0.0,213.0599592024217
1662887391.0,0.0,188.0,0.0,213.0599592024217
1662887448.0,0.0,214.0,0.0,213.0599592024217
1662887505.0,0.0,207.0,0.0,213.0599592024217
1662887562.0,0.0,187.0,0.0,213.0599592024217
1662887619.0,0.0,197.5,0.0,213.0599592024217
1662887676.0,0.0,205.0,0.0,213.0599592024217
1662887733.0,0.0,176.0,0.0,213.0599592024217
1662887790.0,1.0,186.0,80.0,214.14809506592567
1662887847.0,0.0,190.0,0.0,213.0599592024217
1662887904.0,0.0,208.5,0.0,213.0599592024217
1662887961.0,0.0,195.0,0.0,213.0599592024217
1662888018.0,0.0,174.0,0.0,213.0599592024217
1662888075.0,0.0,241.0,0.0,213.0599592024217
1662888132.0,0.0,209.0,0.0,213.0599592024217
1662888189.0,0.0,197.5,0.0,213.0599592024217
1662888246.0,0.0,193.0,0.0,213.0599592024217
1662888303.0,0.0,184.0,0.0,213.0599592024217
1662888360.0,0.0,194.0,0.0,213.0599592024217
1662888417.0,0.0,192.0,0.0,213.0599592024217
1662888474.0,0.0,260.0,0.0,213.0599592024217
1662888531.0,0.0,193.75,0.0,213.0599592024217
1662888588.0,0.0,196.0,0.0,213.0599592024217
